ds,yhat,yhat_lower,yhat_upper
2018-02-03,1836.0327551677613,-839.6448092831477,4413.622224705131
2018-02-04,1973.4855214234851,-893.3048291397538,4744.2586504601795
2018-02-05,2129.1404028298984,-577.269128623285,4941.7022202985645
2018-02-06,1486.6788958047766,-1375.9448511545133,4070.002394923954
2018-02-07,554.2016417064401,-2231.73671953639,3193.754445736553
2018-02-08,1682.8719046041851,-927.511452217845,4333.603450658646
2018-02-09,1876.5136840159562,-800.6040238585997,4581.180564832394
2018-02-10,1407.695311283602,-1337.973341897528,4295.360611628293
2018-02-11,1520.4636218517535,-1054.147173736871,4388.852290251822
2018-02-12,1661.9618790859042,-1023.3236197100832,4436.344873676061
2018-02-13,1016.506019174343,-1768.939456241239,3797.008250680038
2018-02-14,92.5755048103938,-2421.639958491427,2977.7094617322127
2018-02-15,1241.4466937223194,-1391.0407389254212,3923.9353236141606
2018-02-16,1466.7870968744319,-1313.3126551687035,4067.7296245740135
2018-02-17,1040.7414768628614,-1630.8670120099935,3753.5685414515083
2018-02-18,1206.6748251290583,-1464.0447132666704,3765.1851183713316
2018-02-19,1410.8051856739535,-1371.538155459433,3984.4563407786663
2018-02-20,836.3005376859032,-1802.946727649852,3678.681059603506
2018-02-21,-9.704472611417259,-2795.5375603184025,2616.365126758989
2018-02-22,1222.555329904098,-1501.3570373708214,3894.0444953312144
2018-02-23,1535.104278484126,-1207.8160026425767,4085.584414540662
2018-02-24,1198.349380520449,-1650.5410828413715,4024.622873425278
2018-02-25,1453.8628549789062,-1330.448121552902,4330.036478221427
2018-02-26,1746.055704790647,-1021.124590521189,4427.869892679354
2018-02-27,1256.315556236481,-1496.0516158876321,4329.311124712881
2018-02-28,490.0635735057408,-2260.271855453942,3070.2173142781407
2018-03-01,1795.4567697928087,-1053.3506378130203,4430.825365154178
2018-03-02,2173.052439598558,-500.6540636097208,4891.151842916551
2018-03-03,1891.96398803304,-1067.3427118547288,4575.0025902775
2018-03-04,2192.671538269557,-566.1718206482752,4966.433595585286
2018-03-05,2518.718685470819,-147.28278911985333,5100.02463443133
2018-03-06,2050.8681080065435,-512.0937034904318,5002.603364263404
2018-03-07,1294.1704592225544,-1578.0509515172728,3952.879496973697
2018-03-08,2596.6726213029883,-309.56823373083495,5296.1747069742505
2018-03-09,2959.0819563058744,52.2250681011256,5645.212737477988
2018-03-10,2650.9158918971198,-322.9875595015389,5323.09446196271
2018-03-11,2913.3004335885907,96.41884444566898,5809.478946724342
2018-03-12,3190.649324661008,490.1549948251534,6033.413080954097
2018-03-13,2664.7970498736436,19.831037817353952,5504.657410448892
2018-03-14,1842.0407105030265,-841.9663109854642,4549.081596689696
2018-03-15,3071.817559279875,442.65080649765406,5800.131334029719
2018-03-16,3356.335621254857,673.7787944811801,6039.540120229296
2018-03-17,2966.68759239607,118.38031071431367,5732.583567631134
2018-03-18,3145.6125028110114,538.8272840510128,5780.880680886994
2018-03-19,3339.1377788921154,610.2408804727701,6020.463483914696
2018-03-20,2730.675808139311,40.29154045943737,5491.0377755705595
2018-03-21,1828.0309134005238,-754.9242524528488,4671.316170694156
2018-03-22,2982.04435395711,51.729511359882366,5806.028043362092
2018-03-23,3196.19553738468,451.17672534272214,5918.77688454593
2018-03-24,2742.6903025446663,118.26326793434451,5670.982764344065
2018-03-25,2865.201323786494,170.79549589867386,5675.531108966895
2018-03-26,3010.4937156116694,285.0122936442797,5732.0519241776465
2018-03-27,2362.5102581661645,-330.450802871572,5069.2480577190845
2018-03-28,1429.372332486645,-1340.5212774857666,4272.449059482483
2018-03-29,2562.024227607052,-268.4384434969685,5473.85405256158
2018-03-30,2763.8389116722674,-54.609245072224546,5362.751455566439
